grade,token_count,row,prompt_char_count,real_prompt_tokens,updated_token_ratio
0.04536290322580645,17745,109,85124,17745,0.2258083360107486
1.0,32158,106,150755,32158,0.2258083360107486
0.0909577314071696,16482,102,77461,16482,0.2258083360107486
0.04594330400782014,22214,104,108152,22214,0.2258083360107486
0.025710946630307752,25845,115,122517,25845,0.2258083360107486
1.0,21883,111,104652,21883,0.2258083360107486
0.027916666666666666,28021,108,135535,28021,0.2258083360107486
0.062423996757194976,20935,114,101435,20935,0.2258083360107486
0.12170517409697364,32638,113,151163,32638,0.21148535419428693
0.08757637474541752,19539,117,96203,19539,0.21148535419428693
0.03498016588532275,28601,119,137795,28601,0.21148535419428693
0.041421631296343644,30256,101,141221,30256,0.21148535419428693
0.9278350515463918,20558,107,97342,20558,0.21148535419428693
0.15022368730868849,21041,110,103337,21041,0.21148535419428693
1.0,29805,105,139036,29805,0.21148535419428693
0.16313887454827053,22705,123,107751,22705,0.21148535419428693
0.07119879905640146,29358,125,140014,29358,0.21148535419428693
0.9707811568276684,24507,127,118598,24507,0.21148535419428693
0.03081000496935564,17579,124,89283,17579,0.2096433602690909
0.06746031746031746,31254,128,148677,31254,0.2096433602690909
0.02791145332050048,24173,118,118920,24173,0.2096433602690909
0.05055611729019211,16019,103,81071,16019,0.2096433602690909
0.052471304755211993,24940,129,117084,24940,0.2096433602690909
0.03843255463451394,17780,100,84842,17780,0.2096433602690909
1.0,27296,136,127480,27296,0.2096433602690909
0.03130109787432843,31063,116,150731,31063,0.2096433602690909
1.0,19316,135,89432,19316,0.2096433602690909
0.03402412619857717,23815,126,110839,23815,0.2096433602690909
0.06843575418994413,30521,137,148777,30521,0.20942382721126274
0.12466124661246612,18967,132,86581,18967,0.20942382721126274
1.0,17999,134,86772,17999,0.20942382721126274
0.05986530306809678,31402,142,153491,31402,0.20942382721126274
0.050268528464017186,17649,130,85001,17649,0.20942382721126274
0.056010668698799775,30006,141,143056,30006,0.20942382721126274
0.17575895914174847,17320,144,83155,17320,0.20942382721126274
0.33140655105973027,22810,148,107180,22810,0.20942382721126274
0.03720155469183787,23355,121,106019,23355,0.20942382721126274
0.02915129151291513,27919,140,133065,27919,0.20942382721126274
0.06676834434841553,31504,138,155569,31504,0.20962242843054285
0.0835030549898167,32410,133,145851,32410,0.20962242843054285
0.04203821656050955,25326,112,117279,25326,0.20962242843054285
0.033351862145636464,24021,149,110613,24021,0.20962242843054285
0.061829652996845424,16344,152,76524,16344,0.20962242843054285
0.017043033659991477,23949,131,107863,23949,0.20962242843054285
0.13913400369382312,31043,153,149166,31043,0.20962242843054285
0.09587426326129667,23872,155,113718,23872,0.20962242843054285
1.0,27360,143,128212,27360,0.20962242843054285
1.0,25448,156,123779,25448,0.20962242843054285
0.4052631578947368,17986,164,84298,17986,0.21052430353022103
0.09987470914623232,29742,157,140298,29742,0.21052430353022103
0.009880296408892267,16701,151,77617,16701,0.21052430353022103
0.11440588853838066,21310,139,103797,21310,0.21052430353022103
1.0,20456,159,92954,20456,0.21052430353022103
0.0364656381486676,28688,150,134009,28688,0.21052430353022103
0.03889923442996069,31255,165,152171,31255,0.21052430353022103
0.08157007053051211,27324,146,125279,27324,0.21052430353022103
0.06533665835411472,21961,167,106865,21961,0.21052430353022103
0.08574380165289257,26006,168,119330,26006,0.21052430353022103
0.05713000449842555,24392,163,111917,24392,0.21096177345268524
0.07724803862401931,22241,161,111526,22241,0.21096177345268524
0.45272206303724927,29699,170,139411,29699,0.21096177345268524
0.18908465835840138,28539,158,140615,28539,0.21096177345268524
0.06181818181818182,21477,176,104246,21477,0.21096177345268524
0.09512013871686896,20867,174,98709,20867,0.21096177345268524
1.0,30790,173,147795,30790,0.21096177345268524
0.021937225784677692,27280,172,123440,27280,0.21096177345268524
0.096,18514,182,87931,18514,0.21096177345268524
0.06278026905829596,24056,154,111431,24056,0.21096177345268524
0.04933586337760911,23774,166,115089,23774,0.2107553467559267
0.9970743124634289,21852,179,104258,21852,0.2107553467559267
1.0,20645,160,91041,20645,0.2107553467559267
0.058124657283860355,19081,180,91779,19081,0.2107553467559267
0.03954305799648506,16351,147,79390,16351,0.2107553467559267
0.129301770439626,27228,120,131484,27228,0.2107553467559267
0.035924932975871314,17785,177,79819,17785,0.2107553467559267
0.07823470411233702,19308,186,90822,19308,0.2107553467559267
0.9801223241590215,22064,181,97640,22064,0.2107553467559267
0.04915958792698355,23493,184,112906,23493,0.2107553467559267
0.0476431829700963,18036,171,81166,18036,0.21127307092681535
0.032520325203252036,28932,190,132094,28932,0.21127307092681535
0.07131011608623548,22422,145,109313,22422,0.21127307092681535
1.0,27990,178,135199,27990,0.21127307092681535
0.9952038369304557,26584,122,125080,26584,0.21127307092681535
0.06626833242802825,18134,175,80421,18134,0.21127307092681535
0.025204980261160036,27230,193,130611,27230,0.21127307092681535
1.0,31023,191,141613,31023,0.21127307092681535
0.0620661494487546,30125,196,149639,30125,0.21127307092681535
0.9696174863387979,20296,199,97598,20296,0.21127307092681535
0.08485972640853234,30382,197,144861,30382,0.21130663322375645
0.09340057005042754,30327,189,144628,30327,0.21130663322375645
0.02414486921529175,39354,300,187664,39354,0.21130663322375645
0.06034889203206035,17996,198,85809,17996,0.21130663322375645
