grade,token_count,row,prompt_char_count,real_prompt_tokens,updated_token_ratio
0.0,137213,85,1072419,137213,0.15798167063100466
0.04369918699186992,22486,104,108152,22486,0.15798167063100466
0.03843255463451394,17958,100,84842,17958,0.15798167063100466
1.0,30017,105,139036,30017,0.15798167063100466
0.9769230769230769,32410,106,150755,32410,0.16169521299308187
0.0,137213,75,924670,137213,0.16169521299308187
0.0,137213,93,927536,137213,0.16169521299308187
0.9997573404513468,30508,101,141221,30508,0.16169521299308187
0.0,137213,99,952821,137213,0.16169521299308187
0.9948756879863352,28341,108,135535,28341,0.16169521299308187
0.0,137213,86,1007584,137213,0.16169521299308187
0.0,137213,81,973039,137213,0.16169521299308187
0.06862745098039216,16257,103,81071,16257,0.16169521299308187
0.15203577312308778,21206,110,103337,21206,0.16169521299308187
0.014103129131776113,26092,115,122517,26092,0.1632998289560014
0.9552238805970149,20745,107,97342,20745,0.1632998289560014
0.044209514656415184,17906,109,85124,17906,0.15405084507456895
0.036661842739990354,24485,118,118920,24485,0.15405084507456895
0.0,137213,42,1050598,137213,0.15405084507456895
0.060383302704121816,26858,122,125080,26858,0.15405084507456895
0.0,137213,18,1042149,137213,0.15405084507456895
0.026520347508001828,22090,111,104652,22090,0.15398001020891675
0.06989247311827956,137213,2,1052914,137213,0.15398001020891675
0.062423996757194976,21161,114,101435,21161,0.15398001020891675
0.024875621890547265,25551,112,117279,25551,0.15398001020891675
0.0,137213,36,1151839,137213,0.15398001020891675
0.07583196944899072,31346,116,150731,31346,0.15398001020891675
0.030054097375275497,28877,119,137795,28877,0.15398001020891675
0.0,137213,88,684263,137213,0.15398001020891675
0.07452657299938913,27458,120,131484,27458,0.15398001020891675
0.0,22840,123,107751,22840,0.15398001020891675
0.017043033659991477,24242,131,107863,24242,0.1673041814057941
0.9991665277546258,19681,117,96203,19681,0.1673041814057941
0.06533575317604355,23540,121,106019,23540,0.1673041814057941
0.05547505692403229,25223,129,117084,25223,0.1673041814057941
0.15315651849084796,32912,113,151163,32912,0.1673041814057941
0.10429164743885556,32776,133,145851,32776,0.1673041814057941
0.07119879905640146,29566,125,140014,29566,0.1673041814057941
0.35046968403074297,18161,134,86772,18161,0.1673041814057941
0.0,137213,24,1001046,137213,0.1673041814057941
0.1688788477831121,31510,128,148677,31510,0.1673041814057941
1.0,19499,135,89432,19499,0.1772777640257707
0.12466124661246612,19099,132,86581,19099,0.1772777640257707
0.02591246642439564,17785,124,89283,17785,0.1772777640257707
0.04560697518443997,24096,126,110839,24096,0.1772777640257707
0.0,137213,16,1061230,137213,0.1772777640257707
0.06255960328056456,30357,141,143056,30357,0.1772777640257707
0.10437293729372937,21513,139,103797,21513,0.1772777640257707
0.013594232749742533,28169,140,133065,28169,0.1772777640257707
0.031180400890868598,27632,136,127480,27632,0.1772777640257707
0.06315789473684211,16553,152,76524,16553,0.1772777640257707
