grade,token_count,row,prompt_char_count,real_prompt_tokens,updated_token_ratio
0.0,148208,70,672697,148208,0.2371995209860677
0.0566410537870472,141431,71,648366,141431,0.2371995209860677
0.0,163607,1,744605,163607,0.2371995209860677
0.0,192234,10,880860,192234,0.2371995209860677
0.0,169290,50,766740,169290,0.2371995209860677
0.12877718158712229,190415,60,865931,190415,0.2371995209860677
0.0,192011,19,875146,192011,0.2371995209860677
0.1229020032485111,184052,37,833829,184052,0.2371995209860677
0.1713095548034366,218941,5,996033,218941,0.2214247635309714
0.0,227537,18,1042149,227537,0.2214247635309714
0.0,218095,12,1002177,218095,0.2214247635309714
0.031540638900121314,144407,45,664473,144407,0.2214247635309714
0.024252223120452707,182183,34,836018,182183,0.2214247635309714
0.06022808267997149,216226,73,962736,216226,0.2214247635309714
0.057402535278641476,146657,57,666248,146657,0.2214247635309714
0.0,191397,68,874958,191397,0.2214247635309714
0.08446918794394317,163780,14,750064,163780,0.2214247635309714
0.10190537358167416,203243,15,938617,203243,0.2214247635309714
0.9110932044050497,192594,55,919934,192594,0.21965805063676336
0.0,146291,7,663528,146291,0.21965805063676336
0.0,218537,39,996726,218537,0.21965805063676336
0.6710291493158834,177373,27,808300,177373,0.21965805063676336
0.0,208987,22,961095,208987,0.21965805063676336
0.0,209542,25,953758,209542,0.21965805063676336
0.04320462663718319,153274,0,704124,153274,0.21965805063676336
0.047244094488188976,160807,74,733880,160807,0.21965805063676336
0.047007511509571116,142022,32,646549,142022,0.21965805063676336
0.996220075598488,203475,31,923357,203475,0.21965805063676336
0.0,199391,52,915237,199391,0.21947202296579646
0.08368915456874466,149662,48,682583,149662,0.21947202296579646
0.0,148001,64,672328,148001,0.21947202296579646
0.0,219007,24,1001046,219007,0.21947202296579646
1.0,187568,11,861343,187568,0.21947202296579646
0.051833122629582805,152793,33,700681,152793,0.21947202296579646
0.04524886877828054,206253,17,950153,206253,0.21947202296579646
0.08217112702600829,153151,20,702607,153151,0.21947202296579646
0.0,187030,46,856318,187030,0.21947202296579646
0.023946037099494097,175399,29,805120,175399,0.21947202296579646
0.04538087520259319,187621,8,852458,187621,0.2192391098939251
0.20441022051102556,170448,6,772143,170448,0.2192391098939251
0.0,201042,75,924670,201042,0.2192391098939251
0.08891928864569083,146101,56,661992,146101,0.2192391098939251
0.0,213900,26,971429,213900,0.2192391098939251
0.13113628561620322,186155,13,877890,186155,0.2192391098939251
0.0,203700,72,932375,203700,0.2192391098939251
0.1558073654390935,221564,53,1020088,221564,0.2192391098939251
0.08821947283485745,211566,30,968159,211566,0.2192391098939251
0.03345724907063197,206675,44,942524,206675,0.2192391098939251
0.0,184107,35,832975,184107,0.21910341123863813
0.055356431700517725,216336,62,983925,216336,0.21910341123863813
0.05118300338000966,25298,118,118920,25298,0.2191034112386381
0.0,188436,76,856564,188436,0.2191034112386381
0.0,206784,99,952821,206784,0.2191034112386381
0.0,199485,79,913204,199485,0.2191034112386381
0.0,214663,81,973039,214663,0.2191034112386381
0.09775694676933377,24786,126,110839,24786,0.2191034112386381
0.05349397590361446,30625,125,140014,30625,0.2191034112386381
0.06652806652806653,147738,88,684263,147738,0.2191034112386381
0.1860643185298622,178637,96,811781,178637,0.21862178502989432
0.0,217633,28,996549,217633,0.21862178502989432
0.05057316250842886,16726,103,81071,16726,0.21862178502989432
0.03798358733880422,22824,111,104652,22824,0.21862178502989432
