grade,token_count,row,prompt_char_count,real_prompt_tokens,updated_token_ratio
0.08446918794394317,162967,14,750064,162967,0.23600198615532902
0.9777411376751854,162798,1,744605,162798,0.23600198615532902
0.048040885860306644,160022,74,733880,160022,0.23600198615532902
0.06301824212271974,146654,87,673594,146654,0.23600198615532902
0.047503045066991476,139038,78,630630,139038,0.23600198615532902
0.05388542257515598,152044,33,700681,152044,0.23600198615532902
0.02069781194559432,152519,0,704124,152519,0.23600198615532902
0.05601317957166392,147276,64,672328,147276,0.23600198615532902
0.0566410537870472,140750,71,648366,140750,0.21978929634486682
0.9868393565907667,157646,82,719678,157646,0.21978929634486682
0.9769230769230769,33404,106,150755,33404,0.21978929634486682
0.9752791068580542,18436,100,84842,18436,0.21978929634486682
0.0877914951989026,145392,56,661992,145392,0.21978929634486682
1.0,30876,105,139036,30876,0.21978929634486682
0.03851779619697709,153226,94,711228,153226,0.21978929634486682
0.9995222169135213,17137,102,77461,17137,0.21978929634486682
1.0,22731,111,104652,22731,0.21978929634486682
0.021872265966754154,143686,45,664473,143686,0.21978929634486682
1.0,16669,103,81071,16669,0.21866242029380806
0.11768595041322313,33709,113,151163,33709,0.21866242029380806
0.01060070671378092,145570,7,663528,145570,0.21866242029380806
0.8739441195581547,147469,70,672697,147469,0.21866242029380806
0.052318668252080855,145922,57,666248,145922,0.21866242029380806
0.9803921568627451,21363,107,97342,21363,0.21866242029380806
0.06652806652806653,147021,88,684263,147021,0.21866242029380806
0.9793351302785265,25169,118,118920,25169,0.21866242029380806
0.16606660666066606,21902,110,103337,21902,0.21866242029380806
0.03495956170101748,31328,101,141221,31328,0.21866242029380806
0.04499062695271818,152398,20,702607,152398,0.21835109601495345
1.0,141327,32,646549,141327,0.21835109601495345
0.033750680457267285,23065,104,108152,23065,0.21835109601495345
1.0,29200,108,135535,29200,0.21835109601495345
1.0,30492,125,140014,30492,0.21835109601495345
0.05694980694980695,18421,109,85124,18421,0.21835109601495345
0.061245183532751976,21828,114,101435,21828,0.21835109601495345
0.08757637474541752,20310,117,96203,20310,0.21835109601495345
1.0,32261,116,150731,32261,0.21835109601495345
0.06173228346456693,18253,124,89283,18253,0.21835109601495345
0.9825157843613405,27563,122,125080,27563,0.21742870139883275
1.0,20052,135,89432,20052,0.21742870139883275
0.040783558124598586,148885,48,682583,148885,0.21742870139883275
0.12777777777777777,23578,123,107751,23578,0.21742870139883275
0.047739399045212016,24164,121,106019,24164,0.21742870139883275
0.9785544082605242,26853,115,122517,26853,0.21742870139883275
0.9793103448275862,24844,131,107863,24844,0.21742870139883275
1.0,18686,134,86772,18686,0.21742870139883275
0.98,19686,132,86581,19686,0.21742870139883275
1.0,18375,130,85001,18375,0.21742870139883275
1.0,22195,139,103797,22195,0.21816904835482315
1.0,28398,143,128212,28398,0.21816904835482315
1.0,32473,128,148677,32473,0.21816904835482315
1.0,17957,144,83155,17957,0.21816904835482315
0.9795918367346939,28356,136,127480,28356,0.21816904835482315
0.053395784543325525,31690,137,148777,31690,0.21816904835482315
0.03372549019607843,29682,119,137795,29682,0.21816904835482315
0.024903154399557276,26221,112,117279,26221,0.21816904835482315
1.0,24665,126,110839,24665,0.21816904835482315
1.0,33679,133,145851,33679,0.21816904835482315
1.0,17084,147,79390,17084,0.21845603069395927
0.02397036391370669,29065,140,133065,29065,0.21845603069395927
1.0,26519,156,123779,26519,0.21845603069395927
1.0,17402,151,77617,17402,0.21845603069395927
0.09107336465486086,31259,141,143056,31259,0.21845603069395927
0.993844049247606,24940,154,111431,24940,0.21845603069395927
1.0,21442,160,91041,21442,0.21845603069395927
0.20462633451957296,25397,127,118598,25397,0.21845603069395927
0.9983812221772562,28247,120,131484,28247,0.21845603069395927
0.0646878198567042,32736,142,153491,32736,0.21845603069395927
0.3415841584158416,23766,148,107180,23766,0.2186581877034963
0.9755529685681025,24923,149,110613,24923,0.2186581877034963
0.053541550474065815,16970,152,76524,16970,0.2186581877034963
0.09056987788331072,32683,138,155569,32683,0.2186581877034963
0.18908465835840138,29562,158,140615,29562,0.2186581877034963
0.07043040804918949,28283,146,125279,28283,0.2186581877034963
1.0,22856,167,106865,22856,0.2186581877034963
0.03889118742242449,17020,162,73412,17020,0.2186581877034963
1.0,21791,174,98709,21791,0.2186581877034963
0.0364656381486676,29704,150,134009,29704,0.2186581877034963
0.1157167530224525,24846,155,113718,24846,0.2188231927969882
0.10512820512820513,30826,157,140298,30826,0.2188231927969882
1.0,18676,169,81455,18676,0.2188231927969882
0.05713000449842555,25315,163,111917,25315,0.2188231927969882
1.0,32050,173,147795,32050,0.2188231927969882
0.9760479041916168,18672,164,84298,18672,0.2188231927969882
0.062282229965156796,25940,129,117084,25940,0.2188231927969882
0.07732581554571083,23260,161,111526,23260,0.2188231927969882
0.9782608695652174,30891,170,139411,30891,0.2188231927969882
0.9794238683127572,24688,166,115089,24688,0.2188231927969882
1.0,26994,168,119330,26994,0.21902023609800772
0.9844357976653697,22340,176,104246,22340,0.21902023609800772
0.044444444444444446,18392,177,79819,18392,0.21902023609800772
0.1029082774049217,19256,182,87931,19256,0.21902023609800772
0.10524301569077689,32275,153,149166,32275,0.21902023609800772
0.017970401691331923,25641,183,116238,25641,0.21902023609800772
0.026530612244897958,28271,172,123440,28271,0.21902023609800772
0.9743016759776536,18614,171,81166,18614,0.21902023609800772
0.03530844155844156,32654,165,152171,32654,0.21902023609800772
